MovieID,Title,Genres,overview,genres,release_date,poster_path,matched_title,match_score
51,Guardian Angel (1994),Action|Drama|Thriller,"Detective - turned - bodyguard Cynthia McKay (Cynthia Rothrock) is hired by a psychotic icy seductress, Nina Lindell (Lydie Denier), the same woman who killed Mckay's lover months earlier.  With vendetta in her heart McKay accompanies the flamboyantly playful womanizer through the glamourous world of the super-rich as his protector.  In a unique role reversal, it is the woman protecting the man from another woman, erupting into a deadly triangle of passion, suspense and action.","[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",1994-11-22,/hwbKoOSUuzuN2AQppnUxwwd4qOD.jpg,guardian angel,100
52,Mighty Aphrodite (1995),Comedy,"When Lenny and his wife, Amanda, adopt a baby, Lenny realizes that his son is a genius and becomes obsessed with finding the boy's biological mother in hopes that she will be brilliant too. But when he learns that Max's mother is Linda Ash, a kindhearted prostitute and porn star, Lenny is determined to reform her immoral lifestyle. A Greek chorus chimes in to relate the plot to Greek mythology in this quirky comedy.","[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",1995-09-13,/2NcPyb9vPehZ0aOjYayDAW1XeVy.jpg,mighty aphrodite,100
53,Lamerica (1994),Drama,"Fiore, an Italian conman, arrives in post Communist Albania with Gino, his young apprentice, to set up a shoe factory that will never open. The con requires a native Albanian, so they designate Spiro, an impoverished and confused former political prisoner as chairman of the board. When Fiore returns to Italy to get government funds for the project, Spiro unexpectedly disappears and Gino sets out on a journey to find him. The search leads him to discover Spiro's tragic personal history and witness Albanian poverty firsthand.","[{'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}]",1994-01-01,/407nYlg60AOj95lqDZ4tvUTTm1k.jpg,lamerica,100
53,Lamerica (1994),Drama,"Lamerica is a cinematic documentary that takes the viewer on a journey across the States, with portraits of salt of the earth Americans and chromatic landscapes, through 16mm frames evocative of postcards from the road.",[],2015-10-15,,lamerica,100
54,"Big Green, The (1995)",Children's|Comedy,"In a depressed Texas town, British foreign exchange teacher Anna attempts to inject some life into her hopeless kids by introducing them to soccer. They're terrible at first, but Anna and her football-hero assistant whip them into shape. As they work overtime, the pair help kids build their self-esteem and also get involved in solving family squabbles.","[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",1995-09-29,/erWfSEcjO4LG69Tlm2mED5JMSqH.jpg,the big green,100
55,Georgia (1995),Drama,"Sadie looks up to her older sister Georgia, a successful folk singer who's happily married with children, but can't break out of the bar-band circuit and hit the big time she desperately covets. It's in part due to her attraction to drugs and booze, and also to her own unwise choice in men. Finally, though, Sadie's Achilles heel is a rough, unlovely voice very different than her sister's crowd-pleasing singing.","[{'id': 18, 'name': 'Drama'}]",1995-05-19,/5OTTRuKfiso75xofN8Vl5mRXOQP.jpg,georgia,100
56,Kids of the Round Table (1995),Adventure|Children's|Fantasy,"Set in modern times, Alex finds King Arthur's sword Excalibur and must prove himself worthy of it.",[],1997-07-08,/tL9ImxOccEshRlgmrKQabKH2tCd.jpg,kids of the round table,100
57,Home for the Holidays (1995),Drama,"After losing her job, making out with her soon to be ex-boss, and finding out that her daughter plans to spend Thanksgiving with her boyfriend, Claudia Larson has to face spending the holiday with her family. She wonders if she can survive their crazy antics.","[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",1995-11-02,/97EKLaslQ4gzkvALtqGCDOmsGHk.jpg,home for the holidays,100
57,Home for the Holidays (1995),Drama,"An ailing man summons his four daughters home for Christmas and asks them to kill his new wife, who he suspects is poisoning him.","[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 10770, 'name': 'TV Movie'}]",1974-07-13,/iX8hyPXbkcUCnwqdiPeG3o1ECht.jpg,home for the holidays,100
58,"Postino, Il (The Postman) (1994)",Drama|Romance,,,,,,0
59,"Confessional, The (Le Confessionnal) (1995)",Drama|Mystery,,,,,,0
60,"Indian in the Cupboard, The (1995)",Adventure|Children's|Fantasy,A nine-year-old boy gets a plastic Indian and a cupboard for his birthday and finds himself involved in adventure when the Indian comes to life and befriends him.,"[{'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",1995-07-14,/l16BtfILyWxYwSqzofL3V1rMSwe.jpg,the indian in the cupboard,100
61,Eye for an Eye (1996),Drama|Thriller,"It's fire and brimstone time as grieving mother Karen McCann takes justice into her own hands when a kangaroo court in Los Angeles fails to convict Robert Doob, the monster who raped and murdered her 17-year-old daughter.","[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",1996-01-12,/y2lZSdJ1o0VvLegTw3ad6KFtxra.jpg,eye for an eye,100
61,Eye for an Eye (1996),Drama|Thriller,"A group of middle-class friends, driving around São Paulo, choose one of the women as a bait to attract a victim, object of their alienation and moral aggressiveness.",[],1966-03-18,/2G6pOgNvVotEkMhiAfBQD02Wom6.jpg,eye for an eye,100
61,Eye for an Eye (1996),Drama|Thriller,"Sung-chan is a top detective of the special crime squad. He is notorious for punishing the opponent who hurts his pride. When Hyun-min impersonates as Sung-chan and robs a cash transport car under the daylight, and seizes $10 billion worth of smuggled gold right before the cop’s eyes, Sung-chan is outraged. He cannot let this criminal slip through. Sung-chan goes after Hyun-min like a wild beast going after its prey, but Hyun-min cunningly threads through the investigation, even leaving traces in the crime scenes on purpose to allure and provoke Sung-chan.","[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",2008-07-31,/1hs9kfI7auETSRHSEJ3CakbKr7g.jpg,eye for an eye,100
62,Mr. Holland's Opus (1995),Drama,"In 1965, passionate musician Glenn Holland takes a day job as a high school music teacher, convinced it's just a small obstacle on the road to his true calling: writing a historic opus. As the decades roll by with the composition unwritten but generations of students inspired through his teaching, Holland must redefine his life's purpose.","[{'id': 10402, 'name': 'Music'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",1995-12-29,/jYEKdpVvRV3KdyHMUVYyg0KTVSY.jpg,mr. holland's opus,100
63,Don't Be a Menace to South Central While Drinking Your Juice in the Hood (1996),Comedy,"When Ashtray (Shawn Wayans) moves to South Central L.A. to live with his father (who appears to be the same age he is) and grandmother (who likes to talk tough and smoke reefer), he falls in with his gang-banging cousin Loc Dog (Marlon Wayans), who along with the requisite pistols and Uzi carries a thermo-nuclear warhead for self-defense. Will Ashtray be able to keep living the straight life?","[{'id': 35, 'name': 'Comedy'}]",1996-01-12,/l6D9f9WbxdI4tyCmJGs56y8tQla.jpg,don't be a menace to south central while drinking your juice in the hood,100
64,Two if by Sea (1996),Comedy|Romance,"Frank O'Brien, a petty thief, and his 7-year-long girlfriend Roz want to put an end to their unsteady lifestyle and just do that last job, which involves stealing a valuable painting. Frank takes Roz to an island on the coast of New England, where he wants to sell the painting and also hopes that their sagging relationship will get a positive push back up. Not everything goes as planned.","[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",1996-01-12,/e0iwJJiLjk8Z6A9TuL3neX504H3.jpg,two if by sea,100
65,Bio-Dome (1996),Comedy,"Bud and Doyle are two losers who are doing nothing with their lives. Both of their girlfriends are actively involved in saving the environment, but the two friends couldn't care less about saving the Earth. One day, when a group of scientists begin a mission to live inside a ""Bio-Dome"" for a year without outside contact, Bud and Doyle mistakenly become part of the project themselves.","[{'id': 35, 'name': 'Comedy'}]",1996-01-12,/1bAUaipv3gDU1pATGwziyq1VTwZ.jpg,bio-dome,100
66,Lawnmower Man 2: Beyond Cyberspace (1996),Sci-Fi|Thriller,"Jobe is resuscitated by Jonathan Walker. He wants Jobe to create a special computer chip that would connect all the computers in the world into one network, which Walker would control and use. But what Walker doesn't realize is a group of teenage hackers are on to him and out to stop his plan.","[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",1996-01-12,/i0hBsWBLw64XRehFzCL44PaCs1y.jpg,lawnmower man 2: beyond cyberspace,100
67,Two Bits (1995),Drama,"It's a hot summer day in 1933 in South Philly, where 12-year old Gennaro lives with his widowed mom and his ailing grandpa, who sits outside holding tight to his last quarter, which he's promised to Gennaro and which Gennaro would like to have to buy a ticket to the plush new movie theater. But grandpa's not ready to pass on the quarter or pass on to his final reward: he has some unfinished business with a woman from his past, and he enlists Gennaro to act as his emissary.","[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",1995-10-22,/k4jOFtt7NqEtLnoI2Rs3BqKNHtI.jpg,two bits,100
68,French Twist (Gazon maudit) (1995),Comedy|Romance,,,,,,0
69,Friday (1995),Comedy,"Craig and Smokey are two guys in Los Angeles hanging out on their porch on a Friday afternoon, smoking and drinking, looking for something to do.","[{'id': 35, 'name': 'Comedy'}]",1995-04-26,/kkoGT4bnK5oGiNbzGGcXzrXMSxn.jpg,friday,100
69,Friday (1995),Comedy,Friday night is almost like a shortened New year's night. One can expect every kind of surprises on that night. Friday night has its special magic.,"[{'id': 35, 'name': 'Comedy'}]",2016-03-26,/eESVbRbJovNcKEQwjLVARIkaR1e.jpg,friday,100
70,From Dusk Till Dawn (1996),Action|Comedy|Crime|Horror|Thriller,"Seth Gecko and his younger brother Richard are on the run after a bloody bank robbery in Texas. They escape across the border into Mexico and will be home-free the next morning, when they pay off the local kingpin. They just have to survive 'from dusk till dawn' at the rendezvous point, which turns out to be a Hell of a strip joint.","[{'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",1996-01-19,/ce0d4kM5KxT4x1Oq8JkSuNYevri.jpg,from dusk till dawn,100
71,Fair Game (1995),Action,"Max Kirkpatrick is a cop who protects Kate McQuean, a civil law attorney, from a renegade KGB team out to terminate her","[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 10749, 'name': 'Romance'}]",1995-11-03,/ew0LrIN5fpxdimrErEy9Yry3Nn2.jpg,fair game,100
71,Fair Game (1995),Action,"Wife and mother Valerie Plame (Naomi Watts) has a double life as a CIA operative, hiding her vocation from family and friends. Her husband, Joseph Wilson (Sean Penn), writes a controversial article in The New York Times, refuting stories about the sale of enriched uranium to Iraq, Then Valerie's secret work and identity is leaked to the press. With her cover blown and other people endangered, Valerie's career and personal life begin to unravel.","[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",2010-05-20,/yE8uba2FkmFagMpeNNoo0cPyJ7D.jpg,fair game,100
71,Fair Game (1995),Action,"A young woman running a wildlife sanctuary in the Australian outback is in for trouble when she is confronted by three kangaroo hunters. Bored with killing kangaroos, they decide to kill the animals in the sanctuary, and when they see how attractive the owner is, they decide to have a little ""fun"" with her, too. Turns out that they may get a bit more ""fun"" than they bargained for.","[{'id': 28, 'name': 'Action'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",1986-07-24,/25Pg5XO5Yv498zhSDetwuumEZMN.jpg,fair game,100
72,Kicking and Screaming (1995),Comedy|Drama,"After college graduation, Grover's girlfriend Jane tells him she's moving to Prague to study writing. Grover declines to accompany her, deciding instead to move in with several friends, all of whom can't quite work up the inertia to escape their university's pull. Nobody wants to make any big decisions that would radically alter his life, yet none of them wants to end up like Chet, the professional student who tends bar and is in his tenth year of university studies.","[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",1995-10-06,/urPxxjylNUHmoNcGkMgHStMTxhF.jpg,kicking and screaming,100
73,"Misérables, Les (1995)",Drama|Musical,"Jean Valjean, a Frenchman imprisoned for stealing bread, must flee a police officer named Javert. The pursuit consumes both men's lives, and soon Valjean finds himself in the midst of the student revolutions in France.","[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10749, 'name': 'Romance'}]",1998-05-01,/2Nhy47o7G0gxu5YW4QF6gJHU3Sq.jpg,les misérables,100
73,"Misérables, Les (1995)",Drama|Musical,An obsessed policeman relentlessly pursues an escaped convict.,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10749, 'name': 'Romance'}]",1935-04-02,/oHzKKjN17bbcyRAxwzbc9NRSKaR.jpg,les misérables,100
73,"Misérables, Les (1995)",Drama|Musical,"The lives of numerous people over the course of 20 years in 19th century France, weaved together by the story of an ex-convict named Jean Valjean on the run from an obsessive police inspector, who pursues him for only a minor offense.","[{'id': 18, 'name': 'Drama'}]",1934-02-03,/naxUhlHAyFieNbSS6nm8PIFFdLL.jpg,les misérables,100
73,"Misérables, Les (1995)",Drama|Musical,"An adaptation of the successful stage musical based on Victor Hugo's classic novel set in 19th-century France, in which a paroled prisoner named Jean Valjean seeks redemption.","[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",2012-12-18,/qEsrAHoxj746FRb7OLGYjrx1AI3.jpg,les misérables,100
73,"Misérables, Les (1995)",Drama|Musical,"The scene is set during the French Restoration at the beginning of the 19th century. Jean Valjean, a galley slave who was sent to prison for stealing food, is now released after serving nineteen years. At first he only encounter mistrust and closed doors; only the saintly Bishop Bienvenu treats him kindly and takes him in. The bishop's truly Christian compassion and humanity not only restores Jean Valjean's faith in the good, but also smoothes his way back to an orderly life. As Monsieur Madeleine, Valjean is soon a wealthy industrialist and popular citizen, even becoming the mayor of a small provincial town.","[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",2000-09-03,/f4ShvRGu11hgZG26iiwPBldzd3L.jpg,les misérables,100
